gvkey,datadate,fyearq,erc_ng2,cik,fyear,ngdum,ngeps
157415,20091231,2009,2.6043200959,1267097,2009,1,1.4
157415,20101231,2010,3.3882605882,1267097,2010,1,1.72
157415,20111231,2011,4.2147062664,1267097,2011,1,1.84
157415,20121231,2012,3.7190546762,1267097,2012,1,1.55
157415,20131231,2013,3.4160774527,1267097,2013,1,1.84
157415,20141231,2014,1.8343430295,1267097,2014,1,2.31
157452,20101231,2010,-20.2839706,1259429,2010,1,0.24
157452,20111231,2011,-4.660191337,1259429,2011,1,0.26
157452,20131231,2013,-4.694495726,1259429,2013,1,0.3
157452,20141231,2014,4.276755417,1259429,2014,1,0.21
157452,20171231,2017,8.5644821867,1259429,2017,0,
157634,20081231,2008,14.227401131,866830,2008,1,-0.15
157855,20130131,2012,70.432367761,1108524,2012,1,0.51
157855,20140131,2013,70.82462716,1108524,2013,1,0.07
157855,20160131,2015,-43.08268884,1108524,2015,1,0.19
157855,20170131,2016,-22.03907805,1108524,2016,1,0.28
157855,20190131,2018,-34.04582886,1108524,2018,1,0.7
157855,20200131,2019,-29.90705983,1108524,2019,1,0.66
157955,20081231,2008,-0.930719393,1273813,2008,1,0.04
157955,20091231,2009,-3.693998571,1273813,2009,0,
157955,20101231,2010,-0.783608788,1273813,2010,1,0.81
157955,20111231,2011,2.0924630425,1273813,2011,1,0.95
157955,20131231,2013,9.0753997187,1273813,2013,1,0.73
157955,20141231,2014,10.092116568,1273813,2014,1,0.5
157955,20151231,2015,5.8456269787,1273813,2015,1,0.83
157955,20161231,2016,5.2518913923,1273813,2016,1,1.05
157955,20171231,2017,0.9573521283,1273813,2017,1,0.77
157955,20181231,2018,-0.939963188,1273813,2018,1,0.87
157955,20191231,2019,-1.532202658,1273813,2019,1,0.9
158354,20101231,2010,10.659743867,1276520,2010,1,-0.28
158354,20111231,2011,6.7855867721,1276520,2011,1,0.17
158354,20141231,2014,5.0642673708,1276520,2014,1,-0.84
158473,20081231,2008,32.164515545,1169264,2008,1,0.39
158473,20091231,2009,41.090845965,1169264,2009,1,0.46
158737,20131231,2013,17.448003523,1059262,2013,1,0.3
158737,20141231,2014,22.232334652,1059262,2014,1,0.35
158737,20151231,2015,22.693130274,1059262,2015,1,0.29
158737,20161231,2016,24.909239261,1059262,2016,1,0.52
158737,20171231,2017,22.316852916,1059262,2017,1,0.4
158737,20181231,2018,22.838728454,1059262,2018,1,0.57
158737,20191231,2019,23.807435692,1059262,2019,1,0.55
158743,20131231,2013,6.0615621953,1278027,2013,1,0.39
158743,20151231,2015,41.703003581,1278027,2015,1,0.43
158743,20161231,2016,23.223459755,1278027,2016,1,0.29
158743,20171231,2017,34.097829787,1278027,2017,1,0.57
158743,20181231,2018,20.195562642,1278027,2018,1,0.34
158743,20191231,2019,11.849493837,1278027,2019,1,0.28
158791,20141231,2014,23.699923476,1165231,2014,1,0.02
160211,20081231,2008,26.604683437,1286681,2008,0,
160211,20091231,2009,21.057661023,1286681,2009,1,0.3
160211,20101231,2010,31.053749015,1286681,2010,1,0.4
160211,20111231,2011,31.70516657,1286681,2011,0,
160211,20121231,2012,37.006432912,1286681,2012,0,
160211,20131231,2013,63.566748947,1286681,2013,0,
160216,20140930,2014,7.0172256845,830916,2014,1,0.28
160216,20151231,2015,5.5688956979,830916,2015,1,0.45
160232,20081231,2008,-4.502339495,1135711,2008,1,0.3
160232,20091231,2009,-3.864408709,1135711,2009,1,0.59
160232,20101231,2010,15.252588537,1135711,2010,1,0.45
160232,20111231,2011,9.0042085748,1135711,2011,1,0.32
160254,20081231,2008,-1.33773333,1130626,2008,1,-0.4
160255,20081231,2008,11.073306889,1274057,2008,1,0.78
160255,20091231,2009,18.276410257,1274057,2009,1,0.87
160255,20101231,2010,12.542085203,1274057,2010,1,0.77
160255,20111231,2011,29.140318822,1274057,2011,1,0.51
160255,20121231,2012,29.818744559,1274057,2012,1,0.55
160255,20141231,2014,34.093031545,1274057,2014,1,0.53
160312,20081231,2008,2.743802897,1170593,2008,1,-1.39
160341,20091231,2009,7.797488734,1288403,2009,1,0.36
160341,20101231,2010,8.7882462984,1288403,2010,1,0.4
160341,20111231,2011,8.4053450998,1288403,2011,1,0.69
160341,20121231,2012,8.6834670807,1288403,2012,1,0.26
160341,20131231,2013,8.3636520776,1288403,2013,1,-0.09
160341,20141231,2014,10.103301266,1288403,2014,1,-0.53
160341,20151231,2015,-1.065171206,1288403,2015,1,-0.44
160341,20161231,2016,1.6588922279,1288403,2016,1,0.06
160341,20171231,2017,1.3223066702,1288403,2017,1,0.17
160341,20181231,2018,1.3629035141,1288403,2018,1,0.22
160341,20191231,2019,1.1930597462,1288403,2019,1,0.17
160415,20081231,2008,-1.619177936,1111247,2008,1,0.06
160415,20091231,2009,22.006713976,1111247,2009,1,0.1
160415,20101231,2010,13.263079916,1111247,2010,1,0.17
160416,20101231,2010,121.37623615,1289592,2010,1,0.84
160416,20111231,2011,13.250285639,1289592,2011,1,0.63
160416,20121231,2012,13.23634035,1289592,2012,1,-1.43
160498,20091231,2009,68.312803521,1289434,2009,1,0.11
160503,20081231,2008,3.5921280278,1142512,2008,1,-0.18
160503,20091231,2009,-2.838888404,1142512,2009,0,
160503,20101231,2010,-2.838888404,1142512,2010,0,
160503,20111231,2011,-2.766762542,1142512,2011,0,
160505,20101231,2010,74.77221144,1050550,2010,1,0.21
160505,20111231,2011,72.499023096,1050550,2011,1,0.3
160505,20121231,2012,76.310795445,1050550,2012,1,0.28
160541,20111231,2011,38.928901435,1280784,2011,1,0.25
160541,20131231,2013,40.001708865,1280784,2013,1,0.31
160541,20141231,2014,6.419416122,1280784,2014,1,0.25
160541,20151231,2015,8.5527432059,1280784,2015,1,0.28
160541,20191231,2019,3.3114326701,1280784,2019,1,0.38
160598,20180930,2018,15.716495647,1124941,2018,0,
160598,20190930,2019,20.435746893,1124941,2019,0,
160598,20200930,2020,20.435746893,1124941,2020,0,
160600,20131231,2013,6.3743598158,1292055,2013,1,0.1
160661,20121231,2012,19.610336513,1292556,2012,1,0.43
160719,20091231,2009,3.1851208533,1292426,2009,1,0.04
160719,20101231,2010,10.977294595,1292426,2010,0,
160719,20111231,2011,13.619338588,1292426,2011,1,-0.06
160719,20121231,2012,7.5750091351,1292426,2012,1,-0.02
160719,20131231,2013,7.4091438371,1292426,2013,1,-0.05
160798,20111231,2011,23.273072127,1259550,2011,1,0.02
160798,20131231,2013,24.780330566,1259550,2013,0,
160888,20101231,2010,46.880453949,1280452,2010,1,0.18
160888,20111231,2011,55.48008691,1280452,2011,1,0.15
160888,20121231,2012,93.129134816,1280452,2012,1,0.21
160888,20131231,2013,59.843566547,1280452,2013,1,0.32
160888,20141231,2014,46.676509483,1280452,2014,1,0.43
160888,20151231,2015,35.097934757,1280452,2015,1,0.51
160888,20161231,2016,45.237521148,1280452,2016,1,0.65
160888,20171231,2017,11.578573561,1280452,2017,1,0.82
160888,20181231,2018,12.717654705,1280452,2018,1,0.99
160888,20191231,2019,-32.84927902,1280452,2019,1,1.04
160892,20100630,2010,13.789736022,1271625,2010,1,0.42
160892,20110630,2011,11.718722561,1271625,2011,1,0.46
160892,20120630,2012,13.380580469,1271625,2012,1,0.58
160892,20130630,2013,12.383336101,1271625,2013,1,0.49
160893,20100331,2009,22.87108938,1289308,2009,1,0.45
160893,20120331,2011,39.342660585,1289308,2011,1,0.98
160893,20130331,2012,53.055453292,1289308,2012,1,0.8
160893,20170331,2016,33.8083409,1289308,2016,1,1.28
160893,20180331,2017,131.46549566,1289308,2017,1,1.24
160893,20190331,2018,125.05229948,1289308,2018,1,1.43
160893,20200331,2019,85.457844914,1289308,2019,1,1.11
161036,20160131,2015,17.515399109,1419852,2015,1,0.53
161040,20121231,2012,-19.91752199,1144354,2012,1,0.44
161040,20131231,2013,-19.91752199,1144354,2013,1,0.55
161040,20151231,2015,-0.726502519,1144354,2015,1,0.84
161055,20161231,2016,-4.509959803,1113809,2016,1,0.31
161055,20171231,2017,-2.975892783,1113809,2017,1,0.43
161056,20101231,2010,-51.4268344,1294538,2010,0,
161844,20101231,2010,26.475794626,1300514,2010,1,0.42
161844,20111231,2011,25.404925682,1300514,2011,1,0.57
161844,20121231,2012,25.120227426,1300514,2012,1,0.54
161844,20131231,2013,23.809664388,1300514,2013,1,0.72
161844,20141231,2014,45.392129322,1300514,2014,1,0.92
161844,20151231,2015,27.004757199,1300514,2015,1,0.62
161844,20171231,2017,-4.190491994,1300514,2017,1,0.88
161844,20191231,2019,-1.378882819,1300514,2019,1,0.88
161952,20111231,2011,-3.015489102,1301106,2011,1,0.56
161952,20121231,2012,-3.420293382,1301106,2012,1,0.3
161952,20131231,2013,2.1806919922,1301106,2013,1,0.4
161952,20141231,2014,2.8057747405,1301106,2014,1,0.23
161952,20151231,2015,3.0617419415,1301106,2015,1,0.13
161966,20091231,2009,4.6320205125,1287750,2009,1,0.35
161966,20101231,2010,4.9155492218,1287750,2010,1,0.42
161966,20111231,2011,-3.239075382,1287750,2011,1,0.48
161966,20121231,2012,-2.338248984,1287750,2012,1,0.45
161966,20131231,2013,-0.041143197,1287750,2013,1,0.39
161966,20141231,2014,3.8015613338,1287750,2014,1,0.41
161966,20151231,2015,3.7000687027,1287750,2015,1,0.4
161966,20161231,2016,2.8112288318,1287750,2016,1,0.42
161966,20171231,2017,6.2696181905,1287750,2017,1,0.38
161997,20081231,2008,10.224739772,1289848,2008,1,0.94
162076,20121231,2012,5.3007517126,1305168,2012,1,-0.02
162076,20151231,2015,0.2389350384,1305168,2015,0,
162076,20161231,2016,24.682053116,1305168,2016,0,
162127,20091231,2009,-1.999963935,1304421,2009,1,0.12
162127,20101231,2010,-5.449913007,1304421,2010,1,0.28
162127,20111231,2011,-6.591762018,1304421,2011,1,0.28
162127,20121231,2012,-6.381245038,1304421,2012,1,0.2
162127,20131231,2013,-10.92765969,1304421,2013,1,0.23
162127,20141231,2014,-6.399510475,1304421,2014,1,0.16
162127,20151231,2015,-10.62951928,1304421,2015,1,0.16
162127,20161231,2016,-6.100373291,1304421,2016,1,0.11
162127,20171231,2017,28.176110799,1304421,2017,0,
162127,20181231,2018,28.176110799,1304421,2018,0,
162129,20191231,2019,-16.98242211,1285785,2019,1,-0.29
162219,20131231,2013,5.545489139,1297704,2013,1,0.11
162219,20151231,2015,7.132276738,1297704,2015,0,
162219,20161231,2016,7.3446181168,1297704,2016,0,
162264,20171231,2017,-44.66775301,1296435,2017,1,1.06
162264,20181231,2018,-26.9189115,1296435,2018,1,0.53
162264,20191231,2019,-24.19003048,1296435,2019,1,0.87
162335,20140331,2013,27.277380231,1295947,2013,1,0.35
162335,20150331,2014,29.736614941,1295947,2014,1,0.47
162335,20160331,2015,30.401619005,1295947,2015,1,0.52
162335,20170331,2016,43.347025586,1295947,2016,1,0.54
162335,20180331,2017,61.228494643,1295947,2017,1,0.62
162335,20190331,2018,78.541979147,1295947,2018,1,0.72
162354,20120930,2012,82.051490335,1308547,2012,1,0.61
162354,20180930,2018,30.09060672,1308547,2018,1,0.44
162354,20190930,2019,14.307105949,1308547,2019,1,0.66
162354,20200930,2020,13.246065335,1308547,2020,1,0.45
162385,20081231,2008,54.571257093,1309108,2008,1,0.32
162385,20091231,2009,-10.53497166,1309108,2009,1,0.56
162385,20101231,2010,-1.81772215,1309108,2010,1,0.74
162385,20111231,2011,6.4680114706,1309108,2011,1,0.98
162385,20121231,2012,-35.06519808,1309108,2012,1,1.07
162385,20131231,2013,-39.8518684,1309108,2013,1,1.13
162385,20141231,2014,15.016298023,1309108,2014,1,0.96
162385,20151231,2015,41.544164196,1309108,2015,1,1.15
162385,20161231,2016,66.468606699,1309108,2016,1,1.28
162385,20171231,2017,78.894183932,1309108,2017,1,1.49
162385,20181231,2018,83.144256474,1309108,2018,0,
162385,20191231,2019,107.44129672,1309108,2019,1,2.61
162404,20191231,2019,39.144055185,1303313,2019,1,1.15
162448,20121231,2012,14.415256285,1301063,2012,1,-0.19
162448,20131231,2013,15.684973903,1301063,2013,1,-0.52
162448,20141231,2014,4.4119830948,1301063,2014,1,-0.5
162449,20131231,2013,15.686958674,1297989,2013,1,0.55
162449,20151231,2015,-8.982382627,1297989,2015,1,0.56
162449,20171231,2017,4.1804626984,1297989,2017,1,0.67
162449,20181231,2018,-10.38049489,1297989,2018,1,0.74
162449,20191231,2019,23.068779039,1297989,2019,1,0.79
162559,20121231,2012,4.6203044109,1311370,2012,1,0.61
162559,20131231,2013,3.9669452511,1311370,2013,1,0.81
162559,20151231,2015,6.633513031,1311370,2015,1,0.92
162559,20161231,2016,5.6867578087,1311370,2016,1,1.13
162559,20171231,2017,34.103255451,1311370,2017,1,1.12
162559,20181231,2018,43.038757596,1311370,2018,1,0.94
162559,20191231,2019,36.646742712,1311370,2019,1,0.91
162733,20111031,2011,130.66215254,1312073,2011,1,0.53
162733,20121031,2012,136.85065365,1312073,2012,1,0.76
162733,20131031,2013,52.15303568,1312073,2013,1,0.27
162733,20141031,2014,54.381623579,1312073,2014,1,0.44
162733,20151031,2015,49.886119841,1312073,2015,1,0.49
162733,20161031,2016,52.274436538,1312073,2016,1,0.3
162733,20171031,2017,57.31161482,1312073,2017,1,0.44
162876,20111231,2011,5.0188026483,1318084,2011,1,0.65
162876,20121231,2012,4.9157873778,1318084,2012,1,0.9
162876,20131231,2013,4.3402879135,1318084,2013,1,1.28
162876,20141231,2014,-0.760013561,1318084,2014,1,0.69
162876,20151231,2015,2.085412991,1318084,2015,1,0.56
162876,20161231,2016,9.2308949102,1318084,2016,1,0.45
162876,20171231,2017,3.1105485797,1318084,2017,1,0.33
162876,20181231,2018,0.4272587126,1318084,2018,1,0.34
162876,20191231,2019,4.4287546188,1318084,2019,1,0.45
162887,20191231,2019,-119.1748507,1093557,2019,1,1.15
162906,20191130,2019,-52.95624873,1598014,2019,1,0.65
162907,20110630,2011,7.2678739653,1316625,2011,1,0.12
162907,20120630,2012,6.9751273542,1316625,2012,1,-0.1
162907,20130630,2013,7.0578559123,1316625,2013,1,0.17
162907,20140630,2014,7.8547018099,1316625,2014,1,-0.01
162907,20150630,2015,11.16068412,1316625,2015,1,-0.12
162907,20160630,2016,13.526083552,1316625,2016,0,
162914,20200630,2020,19.580317892,1171155,2020,1,0.18
163036,20131231,2013,9.7860772688,1316835,2013,1,0.03
163036,20141231,2014,14.849114014,1316835,2014,1,0.01
163036,20151231,2015,15.567830518,1316835,2015,1,0
163036,20161231,2016,3.404808833,1316835,2016,1,0.16
163036,20171231,2017,2.466771197,1316835,2017,1,0.4
163036,20181231,2018,3.9108596203,1316835,2018,1,0.46
163036,20191231,2019,0.4766975729,1316835,2019,1,0.4
163113,20181231,2018,12.845984241,1315257,2018,1,0.6
163113,20191231,2019,19.00728399,1315257,2019,1,0.29
163610,20111231,2011,35.676740864,1571949,2011,1,1.76
163610,20121231,2012,59.22716521,1571949,2012,1,1.84
163610,20141231,2014,35.269386722,1571949,2014,1,2.59
163627,20130731,2013,-17.54436022,1320947,2013,1,0.09
163627,20140731,2014,-13.61999391,1320947,2014,1,0.19
163629,20131231,2013,10.660846698,1265888,2013,1,0.94
163629,20141231,2014,-1.116995718,1265888,2014,1,1.22
163629,20151231,2015,-6.841286637,1265888,2015,1,1.46
163629,20161231,2016,-0.711941968,1265888,2016,1,1.38
163669,20151231,2015,5.911387089,1317630,2015,1,0.57
163678,20161231,2016,15.403260599,1318568,2016,0,
163679,20091231,2009,-1.899349145,1104042,2009,1,-0.05
163679,20101231,2010,-1.91131419,1104042,2010,1,-0.04
163765,20191231,2019,1.3864445159,1320461,2019,1,-1.32
163771,20091231,2009,-10.34285947,1114714,2009,1,0.13
163771,20101231,2010,16.59022834,1114714,2010,1,0.23
163771,20111231,2011,2.6459501266,1114714,2011,1,0.27
163772,20141231,2014,20.687156484,1322705,2014,1,0.3
163916,20091231,2009,23.728180632,1095291,2009,1,0.16
163916,20101231,2010,23.728180632,1095291,2010,1,0.24
163916,20111231,2011,54.138090026,1095291,2011,1,0.28
163916,20121231,2012,54.133746606,1095291,2012,1,0.45
163916,20131231,2013,41.24841562,1095291,2013,1,0.59
163916,20141231,2014,78.153537389,1095291,2014,1,0.57
163916,20151231,2015,71.643713821,1095291,2015,1,0.66
163916,20161231,2016,10.84882379,1095291,2016,0,
163916,20171231,2017,0.2295519818,1095291,2017,0,
163939,20091231,2009,3.8933227966,1325955,2009,1,-1.39
163939,20101231,2010,3.3658200675,1325955,2010,1,-0.37
163939,20111231,2011,2.9746841829,1325955,2011,1,-0.78
163939,20121231,2012,4.1939283189,1325955,2012,1,0.58
163939,20141231,2014,3.6711342941,1325955,2014,1,0
163939,20151231,2015,4.5153564938,1325955,2015,1,-0.21
163939,20161231,2016,4.8792937249,1325955,2016,0,
163983,20091231,2009,24.258549373,1320695,2009,1,0.78
163983,20101231,2010,28.360605332,1320695,2010,1,0.8
163983,20121231,2012,20.31411498,1320695,2012,1,0.86
163983,20131231,2013,28.620976421,1320695,2013,1,0.98
163983,20141231,2014,6.9322793433,1320695,2014,1,0.99
163983,20151231,2015,28.918750909,1320695,2015,1,1.08
163983,20161231,2016,53.397823148,1320695,2016,1,1.14
163983,20171231,2017,119.75420235,1320695,2017,1,1.02
163983,20181231,2018,86.617928941,1320695,2018,1,1.03
163983,20191231,2019,107.29312549,1320695,2019,1,1.1
164086,20110630,2011,73.495286155,1262976,2011,1,0.43
164086,20120630,2012,49.432136474,1262976,2012,1,0.4
164086,20130630,2013,28.019113586,1262976,2013,1,0.41
164086,20140630,2014,15.534965146,1262976,2014,1,0.75
164086,20150630,2015,23.546856003,1262976,2015,1,0.66
164086,20160630,2016,14.61992181,1262976,2016,0,
164086,20170630,2017,33.310088786,1262976,2017,0,
164155,20100331,2009,49.985666559,1321741,2009,1,0.12
164155,20110331,2010,-0.74664037,1321741,2010,1,0.09
164155,20130331,2012,0.7227290316,1321741,2012,1,0.22
164155,20140331,2013,-1.908852297,1321741,2013,1,0.18
164155,20160331,2015,7.0151922146,1321741,2015,0,
164363,20171231,2017,4.6651012266,1530804,2017,1,0.12
164363,20181231,2018,0.4735744523,1530804,2018,1,0.06
164363,20191231,2019,0.5167771422,1530804,2019,1,0.14
164369,20101231,2010,193.09096944,1329919,2010,1,0.19
164369,20111231,2011,171.88478297,1329919,2011,1,0.24
164369,20121231,2012,170.29074899,1329919,2012,1,0.16
164369,20131231,2013,64.336156031,1329919,2013,1,0.07
164422,20111231,2011,36.167974918,1333513,2011,1,0.24
164422,20121231,2012,43.310557504,1333513,2012,1,0.31
164422,20131231,2013,44.100655036,1333513,2013,1,0.27
164422,20141231,2014,47.945929786,1333513,2014,1,0.42
164494,20181231,2018,49.161090424,1364885,2018,1,1.85
164494,20191231,2019,49.161090424,1364885,2019,1,0.79
164506,20161231,2016,6.9482697434,712034,2016,1,0.32
164506,20171231,2017,9.1699238309,712034,2017,1,0.48
164506,20191231,2019,8.9278790101,712034,2019,1,0.46
164557,20100331,2009,-15.42265327,1324948,2009,1,0.37
164557,20110331,2010,-9.206646075,1324948,2010,1,0.47
164557,20120331,2011,-6.142477571,1324948,2011,0,
164557,20130331,2012,-13.41689626,1324948,2012,1,0.69
164557,20140331,2013,-24.75000623,1324948,2013,1,0.73
164572,20121231,2012,0.5913897392,1018979,2012,1,0.49
164572,20131231,2013,1.0494291959,1018979,2013,1,0.9
164572,20141231,2014,10.407008699,1018979,2014,1,0.87
164572,20181231,2018,3.0812968388,1018979,2018,1,1.07
164572,20191231,2019,1.2487490594,1018979,2019,1,1.7
164585,20081231,2008,31.251894625,1331745,2008,1,0.5
164585,20091231,2009,4.1587644731,1331745,2009,1,0.26
164585,20101231,2010,-5.615397893,1331745,2010,1,0.76
164585,20111231,2011,-30.88543354,1331745,2011,1,1.02
164585,20121231,2012,-21.68560867,1331745,2012,1,1.04
164585,20151231,2015,9.4734994922,1331745,2015,1,0.51
164607,20101231,2010,-2.467478125,1330849,2010,1,-0.03
164607,20141231,2014,-0.998620797,1330849,2014,1,-0.23
164633,20111231,2011,6.1056229985,1331520,2011,1,0.51
164633,20121231,2012,6.3223572632,1331520,2012,1,0.62
164633,20131231,2013,6.3223572632,1331520,2013,1,0.37
164664,20091231,2009,3.8565306362,885306,2009,0,
164664,20101231,2010,3.8565306362,885306,2010,0,
164664,20111231,2011,2.9071720259,885306,2011,0,
164664,20151231,2015,42.997432567,885306,2015,1,0.42
164664,20161231,2016,53.402789726,885306,2016,1,0.44
164680,20121231,2012,-6.131548073,1325281,2012,1,0.27
164680,20141231,2014,-5.810548854,1325281,2014,1,0.41
164680,20151231,2015,5.2744183509,1325281,2015,1,0.17
164680,20161231,2016,13.663626766,1325281,2016,1,0.24
164680,20171231,2017,41.254819966,1325281,2017,1,0.51
164708,20081231,2008,9.5416408675,820027,2008,1,-0.44
164708,20161231,2016,-8.904619238,820027,2016,1,2.73
164708,20171231,2017,18.49727823,820027,2017,1,3.26
164708,20181231,2018,16.890899565,820027,2018,1,3.8
164708,20191231,2019,18.316603304,820027,2019,1,4.2
164755,20141231,2014,-0.211852144,1334036,2014,0,
165051,20151231,2015,2.5201498038,867773,2015,1,1.73
165051,20171231,2017,0.4218074847,867773,2017,1,0.25
165051,20181231,2018,-0.205697811,867773,2018,1,-0.21
165051,20191231,2019,-2.82623633,867773,2019,1,0.23
165123,20181231,2018,23.878547585,1336920,2018,1,1.1
165123,20191231,2019,21.949534248,1336920,2019,1,1.51
165244,20111231,2011,-163.3739052,1134203,2011,1,0.26
165264,20191231,2019,9.1779405135,1331875,2019,1,0.95
165640,20111231,2011,4.0920596916,1323653,2011,1,0.07
165640,20121231,2012,5.2602344695,1323653,2012,1,0.4
165652,20131231,2013,4.9130621105,1339048,2013,1,0.6
165652,20141231,2014,4.185353708,1339048,2014,1,1.19
165652,20151231,2015,5.7341932522,1339048,2015,1,0.56
165652,20161231,2016,17.16225222,1339048,2016,1,-0.07
165912,20091231,2009,-1.096492907,1340354,2009,1,-0.39
165993,20181231,2018,41.656085206,1136893,2018,1,1.6
165993,20191231,2019,-19.24984842,1136893,2019,1,1.57
166005,20121231,2012,10.872848027,1365555,2012,1,0.77
166005,20131231,2013,4.6775891828,1365555,2013,1,1.03
166005,20141231,2014,7.5076320902,1365555,2014,1,1.46
166005,20151231,2015,7.898241417,1365555,2015,1,0.72
166005,20161231,2016,-0.717079007,1365555,2016,1,0.38
166061,20141231,2014,15.323625164,1340282,2014,1,0.25
166213,20090930,2009,9.9307664755,1235468,2009,1,0.03
166213,20100930,2010,22.581007823,1235468,2010,1,0.13
166213,20120930,2012,19.074242008,1235468,2012,1,0.4
166213,20130930,2013,32.274532645,1235468,2013,1,0.41
166213,20140930,2014,42.830807992,1235468,2014,1,0.13
166213,20150930,2015,11.714611473,1235468,2015,1,0.07
166213,20160930,2016,13.028699227,1235468,2016,1,-0.02
166213,20170930,2017,12.317760708,1235468,2017,1,-0.33
166213,20180930,2018,11.067922338,1235468,2018,1,-0.14
166213,20190930,2019,9.4960718047,1235468,2019,1,-0.07
166213,20200930,2020,11.078581806,1235468,2020,1,0.23
166230,20151231,2015,14.291600885,1321646,2015,1,0.74
166230,20161231,2016,12.504572769,1321646,2016,1,0.29
166230,20171231,2017,13.987809231,1321646,2017,1,0.67
166230,20191231,2019,11.146543245,1321646,2019,0,
166482,20110930,2011,14.258056356,1350593,2011,1,-0.03
166482,20120930,2012,9.2206506705,1350593,2012,0,
166482,20200930,2020,-2.732072429,1350593,2020,0,
166555,20121231,2012,4.0056795405,1350653,2012,1,-0.05
166593,20091231,2009,80.139583923,1131554,2009,1,0.2
166593,20101231,2010,78.220023475,1131554,2010,1,0.21
166593,20111231,2011,75.801952627,1131554,2011,1,0.34
166593,20121231,2012,93.272773495,1131554,2012,1,0.29
166593,20131231,2013,87.999260257,1131554,2013,1,0.41
166593,20141231,2014,60.582443068,1131554,2014,1,0.53
166593,20151231,2015,26.075643893,1131554,2015,1,0.61
166623,20101231,2010,65.637069095,1353209,2010,1,0.1
166689,20101031,2010,8.0975351753,1352341,2010,1,0.29
166705,20141231,2014,19.015454789,1403385,2014,1,0.52
170335,20171231,2017,41.528840202,1212458,2017,1,0.29
170335,20181231,2018,51.07726784,1212458,2018,1,0.51
170335,20191231,2019,125.09332824,1212458,2019,1,0.52
170527,20150930,2015,-2.355534035,1530950,2015,1,0.06
170527,20160930,2016,-2.485213,1530950,2016,1,0.61
170527,20170930,2017,-3.051981149,1530950,2017,1,0.88
170527,20180930,2018,-3.322179331,1530950,2018,1,1.08
170527,20190930,2019,-7.769516725,1530950,2019,1,1.39
170527,20200930,2020,-18.20076736,1530950,2020,1,0.58
170616,20170131,2016,-309.428323,1353283,2016,1,0.25
170616,20180131,2017,-236.3485477,1353283,2017,1,0.37
170616,20190131,2018,-205.9239549,1353283,2018,1,0.93
170616,20200131,2019,-102.9883378,1353283,2019,1,0.96
170617,20151231,2015,89.560756568,1326801,2015,1,0.79
170617,20161231,2016,61.266614133,1326801,2016,1,1.41
170617,20171231,2017,61.027109093,1326801,2017,0,
170617,20181231,2018,-85.75019631,1326801,2018,0,
170750,20151231,2015,15.586347736,1539838,2015,1,0.58
170750,20161231,2016,17.384928646,1539838,2016,1,0.9
170750,20171231,2017,5.8541670273,1539838,2017,1,1.56
170750,20181231,2018,5.9894516731,1539838,2018,1,1.21
170750,20191231,2019,2.5261199066,1539838,2019,1,1.93
170765,20181231,2018,21.085941722,1534675,2018,1,0.27
170765,20191231,2019,7.6749415865,1534675,2019,1,0.16
170775,20161231,2016,-1.634612183,1509892,2016,0,
170775,20171231,2017,-1.634612183,1509892,2017,0,
170775,20181231,2018,-0.667319925,1509892,2018,0,
170841,20171231,2017,7.5850033405,1534701,2017,1,1.07
170841,20181231,2018,4.6222852574,1534701,2018,1,4.87
170841,20191231,2019,-1.788260868,1534701,2019,1,1.54
170945,20191231,2019,-4.045926921,1401667,2019,1,0.01
170965,20151231,2015,24.043714005,1550695,2015,1,0.08
170965,20161231,2016,24.043714005,1550695,2016,1,-0.03
170965,20171231,2017,0.7183090821,1550695,2017,1,0.02
170965,20181231,2018,5.5954118493,1550695,2018,1,-0.01
170965,20191231,2019,5.4724861762,1550695,2019,1,0.03
171007,20161231,2016,20.77846284,1373715,2016,1,0.24
171007,20171231,2017,17.592602757,1373715,2017,1,0.35
171007,20181231,2018,-43.08874105,1373715,2018,1,0.77
171007,20191231,2019,-50.73970174,1373715,2019,1,0.96
171023,20161231,2016,-1.111048132,1370755,2016,0,
171049,20171231,2017,33.137077825,1546417,2017,1,0.41
171049,20181231,2018,-17.19572517,1546417,2018,1,0.3
171067,20170731,2017,682.998808,1327567,2017,1,0.92
171067,20180731,2018,151.60081367,1327567,2018,1,1.28
171067,20190731,2019,93.124110782,1327567,2019,1,1.47
171067,20200731,2020,119.7346722,1327567,2020,1,1.48
174049,20101231,2010,-3.025972795,1354327,2010,1,-0.09
174049,20111231,2011,-3.348637326,1354327,2011,1,-0.07
174049,20121231,2012,-3.804783939,1354327,2012,0,
174049,20151231,2015,-8.254288985,1354327,2015,1,0.12
174049,20161231,2016,-7.781403118,1354327,2016,1,0.1
174049,20171231,2017,10.518708666,1354327,2017,1,0.18
174049,20181231,2018,9.5483436455,1354327,2018,1,0.21
174049,20191231,2019,15.201525191,1354327,2019,1,0.1
174053,20091231,2009,0.9687104623,1163348,2009,1,2.49
174053,20101231,2010,0.3216445625,1163348,2010,1,2.24
174053,20111231,2011,0.9314117253,1163348,2011,1,2.4
174053,20121231,2012,0.7114885765,1163348,2012,1,-1.58
174053,20131231,2013,0.8008838963,1163348,2013,1,2.17
174053,20141231,2014,2.5611760518,1163348,2014,1,1.51
174053,20151231,2015,2.2436415805,1163348,2015,1,0.47
174053,20161231,2016,2.1976639153,1163348,2016,0,
